"id"	"orig.id"	"file.speaker.id"	"text.id"	"subfile.id"	"spk.ref"	"your.id"	"text.category"	"recording.date"	"recording.place"	"organizing.body"	"first.name"	"last.name"	"gender"	"age"	"nationality"	"mother.tongue"	"occupation"	"educational.level"	"copyright.statement"	"speech.unit.count"	"word.count"
656	656	"<S1B-070#1:A>"	"S1B-070"	"1"	"A"	"jdls"	"spoken:dialogue:public:legal cross-examination"	"12-2000/01-2001"	"senate hall"	NA	"mario"	"bautista"	"male"	"46-50"	"filipino"	NA	"lawyer"	"ll.b."	"reproduced by permission. all rights reserved."	57	637
657	657	"<S1B-070#1:B>"	"S1B-070"	"1"	"B"	"jdls"	"spoken:dialogue:public:legal cross-examination"	"12-2000/01-2001"	"senate hall"	NA	"clarissa"	"ocampo"	"female"	"41-45"	"filipino"	NA	"trust officer"	"b.a."	"reproduced by permission. all rights reserved."	19	285
658	658	"<S1B-070#1:C>"	"S1B-070"	"1"	"C"	"jdls"	"spoken:dialogue:public:legal cross-examination"	"12-2000/01-2001"	"senate hall"	NA	"jose"	"flaminiano"	"male"	"50+"	"filipino"	NA	"lawyer"	"ll.b."	"reproduced by permission. all rights reserved."	39	533
659	659	"<S1B-070#1:D>"	"S1B-070"	"1"	"D"	"jdls"	"spoken:dialogue:public:legal cross-examination"	"12-2000/01-2001"	"senate hall"	NA	"hilario"	"davide jr."	"male"	"50+"	"filipino"	"cebuano"	"chief justice"	"ll.b."	"reproduced by permission. all rights reserved."	92	1135
660	660	"<S1B-070#1:E>"	"S1B-070"	"1"	"E"	"jdls"	"spoken:dialogue:public:legal cross-examination"	"12-2000/01-2001"	"senate hall"	NA	""	"yap"	"male"	NA	"filipino"	NA	"lawyer"	"ll.b."	"reproduced by permission. all rights reserved."	6	94
661	661	"<S1B-070#1:F>"	"S1B-070"	"1"	"F"	"mlb"	"spoken:dialogue:public:legal cross-examination"	"12-2000/01-2001"	"senate hall"	NA	"jose"	"hofileã±a"	"male"	NA	"filipino"	NA	"lawyer"	"ll.b."	"reproduced by permission. all rights reserved."	3	26
662	662	"<S1B-070#1:G>"	"S1B-070"	"1"	"G"	"mlb"	"spoken:dialogue:public:legal cross-examination"	"12-2000/01-2001"	"senate hall"	NA	"alexander"	"poblador"	"male"	NA	"filipino"	NA	"lawyer"	"ll.b."	"reproduced by permission. all rights reserved."	7	91
663	663	"<S1B-070#1:H>"	"S1B-070"	"1"	"H"	"mlb"	"spoken:dialogue:public:legal cross-examination"	"12-2000/01-2001"	"senate hall"	NA	"john"	"osmeã±a"	"male"	NA	"filipino"	"cebuano"	"senator"	"b.a."	"reproduced by permission. all rights reserved."	2	53
664	664	"<S1B-070#1:I>"	"S1B-070"	"1"	"I"	"mlb"	"spoken:dialogue:public:legal cross-examination"	"12-2000/01-2001"	"senate hall"	NA	"franklin"	"drilon"	"male"	"50+"	"filipino"	"hiligaynon"	"senator"	"ll.b."	"reproduced by permission. all rights reserved."	3	30
665	665	"<S1B-070#1:Z>"	"S1B-070"	"1"	"Z"	"mlb"	"spoken:dialogue:public:legal cross-examination"	"12-2000/01-2001"	"senate hall"	NA	"female voice"	""	"female"	NA	"filipino"	NA	""	"b.a."	"reproduced by permission. all rights reserved."	1	0
666	666	"<S2A-001#?>"	"S2A-001"	"1"	"?"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5	190
667	667	"<S2A-001#1:A>"	"S2A-001"	"1"	"A"	"jdls"	"spoken:monologue:unscripted:spontaneous commentaries"	"20-07-1992"	"cebu city"	NA	"tomas"	"osmeã±a"	"male"	"31-35"	"filipino"	"cebuano"	"mayor of cebu"	"b.a."	"reproduced by permission. all rights reserved."	8	183
668	668	"<S2A-001#1:B>"	"S2A-001"	"1"	"B"	"jdls"	"spoken:monologue:unscripted:spontaneous commentaries"	"20-07-1992"	"cebu city"	NA	"freddie"	"abando"	"male"	"46-50"	"filipino"	NA	"sports commentator"	"b.a."	"reproduced by permission. all rights reserved."	74	1598
669	669	"<S2A-001#1:C>"	"S2A-001"	"1"	"C"	"mlb"	"spoken:monologue:unscripted:spontaneous commentaries"	"20-07-1992"	"cebu city"	NA	"william"	""	"male"	NA	"filipino"	NA	""	NA	"reproduced by permission. all rights reserved."	25	419
670	670	"<S2A-001#1:D>"	"S2A-001"	"1"	"D"	"mlb"	"spoken:monologue:unscripted:spontaneous commentaries"	"20-07-1992"	"cebu city"	NA	"eli"	""	"male"	NA	"filipino"	NA	""	NA	"reproduced by permission. all rights reserved."	19	462
671	671	"<S2A-001#1:E>"	"S2A-001"	"1"	"E"	"mlb"	"spoken:monologue:unscripted:spontaneous commentaries"	"20-07-1992"	"cebu city"	NA	""	"bravo"	"male"	NA	"filipino"	NA	"governor"	"b.a."	"reproduced by permission. all rights reserved."	15	414
672	672	"<S2A-001#1:F>"	"S2A-001"	"1"	"F"	"mlb"	"spoken:monologue:unscripted:spontaneous commentaries"	"20-07-1992"	"cebu city"	NA	"ben"	"aquino"	"male"	NA	"filipino"	NA	"governor"	"b.a."	"reproduced by permission. all rights reserved."	5	73
673	673	"<S2A-002#?>"	"S2A-002"	"1"	"?"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	11	211
674	674	"<S2A-002#1:A>"	"S2A-002"	"1"	"A"	"nps"	"spoken:monologue:unscripted:spontaneous commentaries"	"20-08-1999"	"ayala and luneta"	NA	"miranda"	"de quiros"	"female"	NA	"filipino"	NA	"tv commentator"	"b.a."	"reproduced by permission. all rights reserved."	12	192
675	675	"<S2A-002#1:B>"	"S2A-002"	"1"	"B"	"nps"	"spoken:monologue:unscripted:spontaneous commentaries"	"20-08-1999"	"ayala and luneta"	NA	"anna"	""	"female"	NA	"filipino"	NA	"tv commentator"	"b.a."	"reproduced by permission. all rights reserved."	4	39
676	676	"<S2A-002#1:C>"	"S2A-002"	"1"	"C"	"nps"	"spoken:monologue:unscripted:spontaneous commentaries"	"20-08-1999"	"ayala and luneta"	NA	"christina"	"de ocaldes"	"female"	NA	"filipino"	NA	"tv commentator"	"b.a."	"reproduced by permission. all rights reserved."	29	519
677	677	"<S2A-002#1:D>"	"S2A-002"	"1"	"D"	"nps"	"spoken:monologue:unscripted:spontaneous commentaries"	"20-08-1999"	"ayala and luneta"	NA	"pinky"	"webb"	"female"	"21-25"	"filipino"	NA	"tv commentator"	"b.a."	"reproduced by permission. all rights reserved."	40	719
678	678	"<S2A-002#1:F>"	"S2A-002"	"1"	"F"	"nps"	"spoken:monologue:unscripted:spontaneous commentaries"	"20-08-1999"	"ayala and luneta"	NA	"jing"	"magsaysay"	"male"	"36-40"	"filipino"	NA	"tv commentator"	"b.a."	"reproduced by permission. all rights reserved."	15	386
679	679	"<S2A-002#1:Z>"	"S2A-002"	"1"	"Z"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0
680	680	"<S2A-003#1:A>"	"S2A-003"	"1"	"A"	"mlb"	"spoken:monologue:unscripted:spontaneous commentaries"	"20-08-1999"	"ayala and luneta"	NA	"jing"	"magsaysay"	"male"	"36-40"	"filipino"	NA	"tv commentator"	"b.a."	"reproduced by permission. all rights reserved."	79	1504
681	681	"<S2A-003#1:B>"	"S2A-003"	"1"	"B"	"mlb"	"spoken:monologue:unscripted:spontaneous commentaries"	"20-08-1999"	"ayala and luneta"	NA	"ron"	""	NA	NA	"filipino"	NA	"tv commentator"	"b.a."	"reproduced by permission. all rights reserved."	12	106
682	682	"<S2A-003#1:C>"	"S2A-003"	"1"	"C"	"mlb"	"spoken:monologue:unscripted:spontaneous commentaries"	"20-08-1999"	"ayala and luneta"	NA	"karmina"	"constantino"	"female"	NA	"filipino"	NA	"tv commentator"	"b.a."	"reproduced by permission. all rights reserved."	22	525
683	683	"<S2A-003#1:D>"	"S2A-003"	"1"	"D"	"mlb"	"spoken:monologue:unscripted:spontaneous commentaries"	"20-08-1999"	"ayala and luneta"	NA	"miranda"	"de quiros"	"female"	NA	"filipino"	NA	"tv commentator"	"b.a."	"reproduced by permission. all rights reserved."	12	184
684	684	"<S2A-003#1:E>"	"S2A-003"	"1"	"E"	"mlb"	"spoken:monologue:unscripted:spontaneous commentaries"	"20-08-1999"	"ayala and luneta"	NA	"pinky"	"webb"	"female"	NA	"filipino"	NA	"tv commentator"	"b.a."	"reproduced by permission. all rights reserved."	10	101
685	685	"<S2A-004#1:A>"	"S2A-004"	"1"	"A"	"mlb"	"spoken:monologue:unscripted:spontaneous commentaries"	"22-07-2002"	"batasang pambansa, quezon city"	NA	"pia"	"hontiveros"	"female"	NA	"filipino"	NA	"tv commentator"	"b.a."	"reproduced by permission. all rights reserved."	55	1013
686	686	"<S2A-004#1:B>"	"S2A-004"	"1"	"B"	"mlb"	"spoken:monologue:unscripted:spontaneous commentaries"	"22-07-2002"	"batasang pambansa, quezon city"	NA	"franklin"	"drilon"	"male"	"50+"	"filipino"	"hiligaynon"	"senator"	"ll.b."	"reproduced by permission. all rights reserved."	10	220
687	687	"<S2A-004#1:C>"	"S2A-004"	"1"	"C"	"mlb"	"spoken:monologue:unscripted:spontaneous commentaries"	"22-07-2002"	"batasang pambansa, quezon city"	NA	"jing"	"magsaysay"	"female"	NA	"filipino"	NA	"tv commentator"	"b.a."	"reproduced by permission. all rights reserved."	45	440
688	688	"<S2A-004#1:D>"	"S2A-004"	"1"	"D"	"mlb"	"spoken:monologue:unscripted:spontaneous commentaries"	"22-07-2002"	"batasang pambansa, quezon city"	NA	"pinky"	"webb"	"female"	NA	"filipino"	NA	"tv commentator"	"b.a."	"reproduced by permission. all rights reserved."	2	61
689	689	"<S2A-004#1:E>"	"S2A-004"	"1"	"E"	"mlb"	"spoken:monologue:unscripted:spontaneous commentaries"	"22-07-2002"	"batasang pambansa, quezon city"	NA	"segundo"	"romero"	"male"	NA	"filipino"	NA	"tv commentator"	"b.a."	"reproduced by permission. all rights reserved."	1	3
690	690	"<S2A-004#1:F>"	"S2A-004"	"1"	"F"	"mlb"	"spoken:monologue:unscripted:spontaneous commentaries"	"22-07-2002"	"batasang pambansa, quezon city"	NA	"ricky"	"velasco"	"male"	NA	"filipino"	NA	"tv commentator"	"b.a."	"reproduced by permission. all rights reserved."	14	373
691	691	"<S2A-005#1:A>"	"S2A-005"	"1"	"A"	"mlb"	"spoken:monologue:unscripted:spontaneous commentaries"	"22-07-2002"	"batasang pambansa, quezon city"	NA	"jing"	"magsaysay"	"female"	"36-40"	"filipino"	NA	"tv commentator"	"b.a."	"reproduced by permission. all rights reserved."	41	719
692	692	"<S2A-005#1:B>"	"S2A-005"	"1"	"B"	"mlb"	"spoken:monologue:unscripted:spontaneous commentaries"	"22-07-2002"	"batasang pambansa, quezon city"	NA	"pia"	"hontiveros"	"female"	NA	"filipino"	NA	"tv commentator"	"b.a."	"reproduced by permission. all rights reserved."	69	1337
693	693	"<S2A-005#1:C>"	"S2A-005"	"1"	"C"	"mlb"	"spoken:monologue:unscripted:spontaneous commentaries"	"22-07-2002"	"batasang pambansa, quezon city"	NA	"franklin"	"drilon"	"male"	"50+"	"filipino"	"hiligaynon"	"senator"	"ll.b."	"reproduced by permission. all rights reserved."	1	5
694	694	"<S2A-005#1:D>"	"S2A-005"	"1"	"D"	"mlb"	"spoken:monologue:unscripted:spontaneous commentaries"	"22-07-2002"	"batasang pambansa, quezon city"	NA	"jose"	"de venecia"	"male"	"50+"	"filipino"	"pangasinan"	""	"b.a."	"reproduced by permission. all rights reserved."	1	9
695	695	"<S2A-006#?>"	"S2A-006"	"1"	"?"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	39
696	696	"<S2A-006#1:A>"	"S2A-006"	"1"	"A"	"nps"	"spoken:monologue:unscripted:spontaneous commentaries"	"13-07-2001"	"araneta coliseum, cubao"	NA	"mico"	"halili"	"male"	"36-40"	"filipino"	NA	"sports commentator"	"b.a."	"reproduced by permission. all rights reserved."	57	1102
697	697	"<S2A-006#1:B>"	"S2A-006"	"1"	"B"	"nps"	"spoken:monologue:unscripted:spontaneous commentaries"	"13-07-2001"	"araneta coliseum, cubao"	NA	"randy"	"sacdalan"	"male"	"36-40"	"filipino"	NA	"sports commentator"	"b.a."	"reproduced by permission. all rights reserved."	60	1346
698	698	"<S2A-007#?>"	"S2A-007"	"1"	"?"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	136
699	699	"<S2A-007#1:A>"	"S2A-007"	"1"	"A"	"nps"	"spoken:monologue:unscripted:spontaneous commentaries"	"05-07-2001"	"araneta coliseum, cubao"	NA	"severino"	"sarmenta"	"male"	"46-50"	"filipino"	NA	"sports commentator"	"b.a."	"reproduced by permission. all rights reserved."	65	1032
700	700	"<S2A-007#1:B>"	"S2A-007"	"1"	"B"	"nps"	"spoken:monologue:unscripted:spontaneous commentaries"	"05-07-2001"	"araneta coliseum, cubao"	NA	"randy"	"sacdalan"	"male"	"36-40"	"filipino"	NA	"sports commentator"	"b.a."	"reproduced by permission. all rights reserved."	63	1077
701	701	"<S2A-008#?>"	"S2A-008"	"1"	"?"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21	332
702	702	"<S2A-008#1:A>"	"S2A-008"	"1"	"A"	"jdls"	"spoken:monologue:unscripted:spontaneous commentaries"	"18-08-2001"	"? ateneo gym, loyola heights quezon city"	NA	"jude"	"turcuato"	"male"	"26-30"	"filipino"	NA	"sports commentator"	"b.a."	"reproduced by permission. all rights reserved."	83	1418
703	703	"<S2A-008#1:B>"	"S2A-008"	"1"	"B"	"jdls"	"spoken:monologue:unscripted:spontaneous commentaries"	"18-08-2001"	"? ateneo gym, loyola heights quezon city"	NA	"mark"	""	"male"	"26-30"	"filipino"	NA	"sports commentator"	"b.a."	"reproduced by permission. all rights reserved."	38	723
704	704	"<S2A-009#?>"	"S2A-009"	"1"	"?"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26	364
705	705	"<S2A-009#1:A>"	"S2A-009"	"1"	"A"	"jdls"	"spoken:monologue:unscripted:spontaneous commentaries"	"28-07-2001"	"broadcast over studio 23"	NA	"jude"	"turcuato"	"male"	"26-30"	"filipino"	NA	"sports commentator"	"b.a."	"reproduced by permission. all rights reserved."	100	891
706	706	"<S2A-009#1:B>"	"S2A-009"	"1"	"B"	"mlb"	"spoken:monologue:unscripted:spontaneous commentaries"	"28-07-2001"	"broadcast over studio 23"	NA	"randy"	"sacdalan"	"male"	"36-40"	"filipino"	NA	"sports commentator"	"b.a."	"reproduced by permission. all rights reserved."	35	444
707	707	"<S2A-009#1:C>"	"S2A-009"	"1"	"C"	"mlb"	"spoken:monologue:unscripted:spontaneous commentaries"	"28-07-2001"	"broadcast over studio 23"	NA	"aileen"	"soriaga"	"female"	"16-20"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	7	142
708	708	"<S2A-009#1:D>"	"S2A-009"	"1"	"D"	"mlb"	"spoken:monologue:unscripted:spontaneous commentaries"	"28-07-2001"	"broadcast over studio 23"	NA	"patty"	"laurel"	"female"	"16-20"	"filipino"	NA	"student"	"undergrad"	"reproduced by permission. all rights reserved."	8	97
709	709	"<S2A-009#B>"	"S2A-009"	"1"	"B"	"mlb"	"spoken:monologue:unscripted:spontaneous commentaries"	"28-07-2001"	"broadcast over studio 23"	NA	"randy"	"sacdalan"	"male"	"36-40"	"filipino"	NA	"sports commentator"	"b.a."	"reproduced by permission. all rights reserved."	1	0
710	710	"<S2A-010#1:A>"	"S2A-010"	"1"	"A"	"nps"	"spoken:monologue:unscripted:spontaneous commentaries"	"21-07-2002"	"rizal memorial coliseum, manila"	NA	"mico"	"halili"	"male"	"36-40"	"filipino"	NA	"sports commentator"	"b.a."	"reproduced by permission. all rights reserved."	82	1362
711	711	"<S2A-010#1:B>"	"S2A-010"	"1"	"B"	"nps"	"spoken:monologue:unscripted:spontaneous commentaries"	"21-07-2002"	"rizal memorial coliseum, manila"	NA	"randy"	"sacdalan"	"male"	"36-40"	"filipino"	NA	"sports commentator"	"b.a."	"reproduced by permission. all rights reserved."	42	915
712	712	"<S2A-011#1:A>"	"S2A-011"	"1"	"A"	"nps"	"spoken:monologue:unscripted:spontaneous commentaries"	"18-07-1992"	"araneta coliseum, cubao"	NA	"joaquin"	"trillo"	"male"	"36-40"	"filipino"	NA	"sports commentator"	"b.a."	"reproduced by permission. all rights reserved."	92	1103
713	713	"<S2A-011#1:B>"	"S2A-011"	"1"	"B"	"nps"	"spoken:monologue:unscripted:spontaneous commentaries"	"18-07-1992"	"araneta coliseum, cubao"	NA	"jimmy"	"javier"	"male"	"31-35"	"filipino"	NA	"sports commentator"	"b.a."	"reproduced by permission. all rights reserved."	34	582
714	714	"<S2A-011#1:C>"	"S2A-011"	"1"	"C"	"mlb"	"spoken:monologue:unscripted:spontaneous commentaries"	"18-07-1992"	"araneta coliseum, cubao"	NA	"ismael"	"mathay"	"male"	"50+"	"filipino"	"tagalog"	"mayor of quezon city"	"b.a."	"reproduced by permission. all rights reserved."	18	405
715	715	"<S2A-012#1:A>"	"S2A-012"	"1"	"A"	"jdls"	"spoken:monologue:unscripted:spontaneous commentaries"	"20-01-1992"	"broadcast over ibc 13"	NA	"mike"	""	"male"	NA	"filipino"	NA	"sports commentator"	"b.a."	"reproduced by permission. all rights reserved."	87	748
716	716	"<S2A-012#1:B>"	"S2A-012"	"1"	"B"	"jdls"	"spoken:monologue:unscripted:spontaneous commentaries"	"20-01-1992"	"broadcast over ibc 13"	NA	"danny"	"romero"	"male"	NA	"filipino"	NA	"sports commentator"	"b.a."	"reproduced by permission. all rights reserved."	107	1544
717	717	"<S2A-013#?>"	"S2A-013"	"1"	"?"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10	429
718	718	"<S2A-013#1:A>"	"S2A-013"	"1"	"A"	"jdls"	"spoken:monologue:unscripted:spontaneous commentaries"	"03-09-201"	"sydney international aquatic center, sydney, australia"	NA	"freddie"	"abando"	"male"	"46-50"	"filipino"	"ilokano"	"sports commentator"	"b.a."	"reproduced by permission. all rights reserved."	56	2113
719	719	"<S2A-014#?>"	"S2A-014"	"1"	"?"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	1
720	720	"<S2A-014#1:A>"	"S2A-014"	"1"	"A"	"nps"	"spoken:monologue:unscripted:spontaneous commentaries"	"31-08-1991"	"philippine columbian association, manila"	NA	"mia"	"fernandez"	"female"	"26-30"	"filipino"	NA	"sports commentator"	"b.a."	"reproduced by permission. all rights reserved."	103	1187
721	721	"<S2A-014#1:B>"	"S2A-014"	"1"	"B"	"nps"	"spoken:monologue:unscripted:spontaneous commentaries"	"31-08-1991"	"philippine columbian association, manila"	NA	"ron"	"de los reyes"	"male"	"36-40"	"filipino"	NA	"sports commentator"	"b.a."	"reproduced by permission. all rights reserved."	66	890
722	722	"<S2A-014#1:Z>"	"S2A-014"	"1"	"Z"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	0
723	723	"<S2A-015#?>"	"S2A-015"	"1"	"?"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	75
724	724	"<S2A-015#1:A>"	"S2A-015"	"1"	"A"	"jdls"	"spoken:monologue:unscripted:spontaneous commentaries"	"02-12-1991"	"green valley country club, pasig"	NA	"severino"	"sarmenta"	"male"	"46-50"	"filipino"	NA	"sports commentator"	"b.a."	"reproduced by permission. all rights reserved."	2	88
725	725	"<S2A-015#1:B>"	"S2A-015"	"1"	"B"	"jdls"	"spoken:monologue:unscripted:spontaneous commentaries"	"02-12-1991"	"green valley country club, pasig"	NA	"lyn"	"sembrano"	"female"	"31-35"	"filipino"	NA	"sports commentator"	"b.a."	"reproduced by permission. all rights reserved."	47	831
726	726	"<S2A-015#1:C>"	"S2A-015"	"1"	"C"	"jdls"	"spoken:monologue:unscripted:spontaneous commentaries"	"02-12-1991"	"green valley country club, pasig"	NA	"butch"	"maniego"	"male"	"31-35"	"filipino"	NA	"sports commentator"	"b.a."	"reproduced by permission. all rights reserved."	53	1125
727	727	"<S2A-016#?>"	"S2A-016"	"1"	"?"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4	139
728	728	"<S2A-016#1:A>"	"S2A-016"	"1"	"A"	"jdls"	"spoken:monologue:unscripted:spontaneous commentaries"	"05-12-1991"	"rizal memorial stadium, manila"	NA	"freddie"	"abando"	"male"	NA	"filipino"	NA	"sports commentator"	"b.a."	"reproduced by permission. all rights reserved."	52	1290
729	729	"<S2A-016#1:B>"	"S2A-016"	"1"	"B"	"jdls"	"spoken:monologue:unscripted:spontaneous commentaries"	"05-12-1991"	"rizal memorial stadium, manila"	NA	"sandra"	"dayco"	"female"	NA	"filipino"	NA	"lawyer"	"ll.b."	"reproduced by permission. all rights reserved."	34	751
730	730	"<S2A-017#1:?>"	"S2A-017"	"1"	"?"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	2
731	731	"<S2A-017#1:A>"	"S2A-017"	"1"	"A"	"nps"	"spoken:monologue:unscripted:spontaneous commentaries"	"26-11-1991"	"rizal memorial sports complex, manila"	NA	"ed"	"bagos"	"male"	"31-35"	"filipino"	NA	"sports commentator"	"b.a."	"reproduced by permission. all rights reserved."	65	453
732	732	"<S2A-017#1:B>"	"S2A-017"	"1"	"B"	"mlb"	"spoken:monologue:unscripted:spontaneous commentaries"	"26-11-1991"	"la mesa dam"	NA	"elvie"	"catacutan"	"female"	"31-35"	"filipino"	NA	"sports commentator"	"b.a."	"reproduced by permission. all rights reserved."	25	450
733	733	"<S2A-017#1:C>"	"S2A-017"	"1"	"C"	"mlb"	"spoken:monologue:unscripted:spontaneous commentaries"	"26-11-1991"	"unknown"	NA	"audrey"	""	"female"	"31-35"	"filipino"	NA	"sports commentator"	"b.a."	"reproduced by permission. all rights reserved."	2	10
734	734	"<S2A-017#1:D>"	"S2A-017"	"1"	"D"	"nps"	"spoken:monologue:unscripted:spontaneous commentaries"	"26-11-1991"	"velodrome"	NA	"earl"	"sapelino"	"male"	"36-40"	"filipino"	NA	"sports commentator"	"b.a."	"reproduced by permission. all rights reserved."	54	538
735	735	"<S2A-017#1:E>"	"S2A-017"	"1"	"E"	"mlb"	"spoken:monologue:unscripted:spontaneous commentaries"	"26-11-1991"	"rizal memorial pool, manila"	NA	"tommy"	"garcia"	"male"	"36-40"	"filipino"	NA	"sports commentator"	"b.a."	"reproduced by permission. all rights reserved."	20	378
736	736	"<S2A-018#1:A>"	"S2A-018"	"1"	"A"	"nps"	"spoken:monologue:unscripted:spontaneous commentaries"	"28-11-1991"	"folk arts theater"	NA	"danny"	"romero"	"male"	"46-50"	"filipino"	NA	"sports commentator"	"b.a."	"reproduced by permission. all rights reserved."	73	669
